Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
HLTH689010,PRC,Applied Practice Experience,NEWRK,3 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Horney,Jennifer"
HOSP803010,LEC,Strategic Hospitality Management,NEWRK,3 Hrs,T,5:00PM - 8:00PM ,Jun 7 - Jul 9,"Schwartz,Zvi"
HOSP815196,LEC,E-Service Management in Healthcare,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Beldona,Srikanth"
HOSP815197,LEC,E-Service Management in Healthcare,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Beldona,Srikanth"
HOSP864010,LAB,Advanced Lodging Practicum,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Sullivan,William"
KAAP220010,LEC,Fundamentals of Anatomy and Physiology I,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Greska,Eric"
KAAP221010,LEC,Fundamentals of Anatomy and Physiology II,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Williamson,Sheara"
KAAP266000,IND,Special Problem,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP268000,IND,Sophomore Special Topics,NEWRK,1-4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP367010,LEC,Seminar: EXPLORING HEALTH PROFESSIONS,NEWRK,2 Hrs,MWF,10:00AM - 12:00PM ,Jun 7 - Jul 9,"Richter,Saskia"
KAAP463000,IND,Practicum in Exercise Science,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP468000,IND,Senior Special Topics,NEWRK,1-4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP608010,LEC,Emergency Care of Sport-Related Injuries and Illnesses,NEWRK,3 Hrs,TWR ,8:00AM - 10:00AM ,Jun 7 - Jul 29 ,"Schneider,Jeffrey Aaron"
KAAP610010,LAB,Advanced Taping and Bracing Techniques,NEWRK,1 Hrs,TR,1:30PM - 3:30PM ,Jun 7 - Jul 29,"Watson,Daniel James"
KAAP618010,LEC,Diagnostic Testing Across the Healthcare Spectrum,NEWRK,3 Hrs,T ,12:30PM - 3:30PM ,Jun 7 - Jul 9 ,"Tannozzini,Leyla Christine"
KAAP619010,LEC,Core Concepts in Athletic Training,NEWRK,3 Hrs,TWR ,10:00AM - 12:00PM ,Jun 7 - Jul 29 ,"Kaminski,Thomas William"
KAAP666000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP671910,INT,Clinical Exercise Physiology Internship,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Scotolati,Guy James"
KAAP675010,LEC,Clinical Exercise Physiology,NEWRK,4 Hrs,MTWRF,9:30AM - 11:30AM ,Jun 7 - Jul 9,"Scotolati,Guy James"
KAAP676910,LEC,Clinical Exercise Physiology II,NEWRK,4 Hrs,MTWRF ,3:30PM - 4:45PM ,Jul 12 - Aug 12 ,"Overstreet,Brittany Star"
KAAP692010,CLN,Athletic Training Evidence-Based Practicum III,NEWRK,1 Hrs,W ,9:30AM - 11:30AM ,Jun 7 - Jul 9 ,"Stafford,Kelly Marie"
KAAP696010,LEC,"The Psychosocial Aspects of Athletic Training - Mind, Body, and Sport",NEWRK,3 Hrs,,Canceled,,
KAAP866000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP868800,RSC,Research,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
KAAP969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
LARC150040,STD,Representation 2: CAD for Site Design,NEWRK,3 Hrs,MW,6:00PM - 9:00PM ,Jun 7 - Jul 26,"Hammaker,Zachery"
LARC366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
LARC366900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
LARC466000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
LARC466900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
LEAD100010,LEC,"Leadership, Integrity and Change",NEWRK,3 Hrs,,Canceled,,
LEAD100011,LEC,"Leadership, Integrity and Change",NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Burke,David R"
LEAD100011,LEC,"Leadership, Integrity and Change",NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Burke,David R"
LEAD101040,LEC,Global Contexts for Leadership,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Case Lilly,Jane"
LEAD125010,LEC,Personal Finance,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Robinson,Breck Ledo"
LEAD125011,LEC,Personal Finance,NEWRK,3 Hrs,,Canceled,,
LEAD166000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
LEAD200040,LEC,The Leadership Challenge,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/9,Jun 7 - Jul 9,"Case Lilly,Jane"
LEAD209010,LEC,Presentation Strategies,NEWRK,3 Hrs,,Canceled,,
LEAD253010,DIS,Individual Leadership - Building a Foundation for Success,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Middlebrooks,Anthony Eric"
LEAD266000,IND,SPECIAL PROBLEM,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
LEAD300010,LEC,"Leadership, Creativity, and Innovation",NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Middlebrooks,Anthony Eric"
LEAD340010,LEC,Leadership Internship,NEWRK,3-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Middlebrooks,Anthony Eric"
LEAD340910,LEC,Leadership Internship,NEWRK,3-6 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Middlebrooks,Anthony Eric"
LEAD366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
LEAD390000,IND,Teaching Assistant,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
LEAD411010,LEC,Topics in Leadership Dynamics,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Tóth,Tibor"
LEAD466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
LING101010,LEC,Introduction to Linguistics I,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Altinok,Dursun"
LING202010,LEC,Science of Language,NEWRK,3 Hrs,,Canceled,,
LING499010,LEC,Issues in Teaching English Language Learners,NEWRK,3 Hrs,TR,5:00PM - 7:00PM ,Jun 7 - Jul 9,"Caplan,Nigel Andrew"
LING699010,LEC,Issues in Teaching English Language Learners,NEWRK,3 Hrs,TR,5:00PM - 7:00PM ,Jun 7 - Jul 9,"Caplan,Nigel Andrew"
LING866901,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Alalou,Ali"
LING868800,IND,RESEARCH,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
LLCU327010,LEC,Topics: Russian Literature in Translation: RUSSIAN WAR STORIES,NEWRK,3 Hrs,,Canceled,,
MALS622010,LEC,Topics: Interpreting the Past: HISTORICIZING THE PERSONAL,NEWRK,3 Hrs,T,6:00PM - 9:00PM ,Jun 7 - Aug 12,"McKenna III,Bernard J"
MAST215010,LEC,Full of Hot Air Understand Climate Change,NEWRK,3 Hrs,,Canceled,,
MAST869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MATH010710,LEC,Intermediate Algebra,WILM,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jul 12 - Aug 12,Staff
MATH114010,LEC,College Mathematics and Statistics,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Ranabhat,Min"
MATH114710,LEC,College Mathematics and Statistics,WILM,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Vigliotta,Sarah Elizabeth"
MATH114910,LEC,College Mathematics and Statistics,NEWRK,3 Hrs,MTWRF,9:00AM - 10:30AM ,Jul 12 - Aug 12,"Vasconez-Moncayo,Alexandra"
MATH115010,LEC,Pre-Calculus,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Roehm,Jerome"
MATH115910,LEC,Pre-Calculus,NEWRK,3 Hrs,MTWRF,9:00AM - 10:30AM ,Jul 12 - Aug 12,"Fain,Bradley C"
MATH201010,LEC,Introduction to Statistical Methods I,NEWRK,3 Hrs,,Canceled,,
MATH201020L,LAB,Introduction to Statistical Methods I,NEWRK,3 Hrs,,Canceled,,
MATH202010,LEC,Introduction to Statistical Methods II,NEWRK,3 Hrs,,Canceled,,
MATH202020L,LAB,Introduction to Statistical Methods II,NEWRK,3 Hrs,,Canceled,,
MATH205010,LEC,Statistical Methods,NEWRK,4 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Villanueva Cueva,Alfredo"
MATH205020L,LAB,Statistical Methods,NEWRK,4 Hrs,MWF,8:00AM - 9:00AM ,Jun 7 - Jul 9,"Villanueva Cueva,Alfredo"
MATH210910,LEC,Discrete Mathematics I,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Coulter,Robert Scott"
MATH221010,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,1:00PM - 3:00PM ,Jun 7 - Jul 9,"Hayes,Daniel"
MATH221910,LEC,Calculus I,NEWRK,3 Hrs,MTWRF,8:30AM - 10:30AM ,Jul 12 - Aug 12,"Taranchuk,Vladislav"
MATH221911,LEC,Calculus I,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Funk,Katherine Elisabeth"
MATH230010,LEC,Finite Mathematics with Applications,NEWRK,3 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Joshi,Kamal"
MATH230011,LEC,Finite Mathematics with Applications,NEWRK,3 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Banerjee,Naya"
MATH241010,LEC,Analytic Geometry and Calculus A,NEWRK,4 Hrs,MTWRF,8:00AM - 10:00AM ,Jun 7 - Jul 9,"Fuentes,Melissa Marie"
MATH241010D,DIS,Analytic Geometry and Calculus A,NEWRK,4 Hrs,TR,11:00AM - 12:15PM ,Jun 7 - Jul 9,"Fuentes,Melissa Marie"
MATH241910,LEC,Analytic Geometry and Calculus A,NEWRK,4 Hrs,MTWRF,8:30AM - 10:30AM ,Jul 12 - Aug 12,"Xu,Boyang"
MATH241910D,DIS,Analytic Geometry and Calculus A,NEWRK,4 Hrs,TR,1:15PM - 2:30PM ,Jul 12 - Aug 12,"Xu,Boyang"
MATH242010,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Mishura,Theodore Michael Mckenna"
MATH242010,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Mishura,Theodore Michael Mckenna"
MATH242020L,LAB,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MW,8:00AM - 9:15AM ,Jun 7 - Jul 9,"Mishura,Theodore Michael Mckenna"
MATH242910,LEC,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Bush,Michael Antoine Lorenzo"
MATH242920L,LAB,Analytic Geometry and Calculus B,NEWRK,4 Hrs,MW,8:00AM - 9:15AM ,Jul 12 - Aug 12,"Bush,Michael Antoine Lorenzo"
MATH243010,LEC,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Pollard,Emma Katherine"
MATH243020L,LAB,Analytic Geometry and Calculus C,NEWRK,4 Hrs,TR,8:00AM - 9:15AM ,Jun 7 - Jul 9,"Pollard,Emma Katherine"
MATH243910,LEC,Analytic Geometry and Calculus C,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Hotchkiss,Calvin"
MATH243920L,LAB,Analytic Geometry and Calculus C,NEWRK,4 Hrs,TR,1:15PM - 2:30PM ,Jul 12 - Aug 12,"Hotchkiss,Calvin"
MATH349010,LEC,Elementary Linear Algebra,NEWRK,3 Hrs,MTWRF,1:00PM - 2:30PM ,Jun 7 - Jul 9,"Guillot,Dominique"
MATH350010,LEC,Probability Theory and Simulation Methods,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Fanucchi,Lucas Estevan Quintero"
MATH868800,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Martin,Mary J"
MCST464010,LEC,Material Culture Studies Internship,NEWRK,3 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MCST464910,LEC,Material Culture Studies Internship,NEWRK,3 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
MCST466000,IND,Independent Study,NEWRK,1-3 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MCST466900,IND,Independent Study,NEWRK,1-3 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
MEEG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MEEG666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
MEEG690194,LEC,Intermediate Engineering Mathematics,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Greenberg,Michael David"
MEEG866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MEEG866000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
MEEG868000,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MEEG868800,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MISY160194,LEC,Business Computing: Tools and Concepts,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Wright,Diane Marie Lambert"
MISY160195,LEC,Business Computing: Tools and Concepts,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Wright,Diane Marie Lambert"
MISY261010,LEC,Business Information Systems,NEWRK,3 Hrs,MWF,9:45AM - 12:15PM ,Jun 7 - Jul 9,"Javadi Khasraghi,Hanieh"
MISY262194,LEC,Fundamentals of Business Analytics,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Kourpas,Elias"
MISY262195,LEC,Fundamentals of Business Analytics,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Kourpas,Elias"
MISY366000,IND,Independent Study,NEWRK,1-6 Hrs,,Canceled,,
MISY366900,IND,Independent Study,NEWRK,1-6 Hrs,,Canceled,,
MMSC200194,LEC,The Language of Medicine,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lehman,Donald C"
MMSC200195,LEC,The Language of Medicine,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lehman,Donald C"
MMSC402040,LEC,Body Fluid Analysis,NEWRK,1 Hrs,TR,5:30PM - 6:45PM ,Jun 7 - Jul 27,"Wood,Marie Evelyn"
MMSC407010,LEC,Clinical Physiological Chemistry I,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Allshouse,Leslie M"
MMSC410000,PRC,Genetic Counseling Practicum,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MMSC428010,LEC,Medical Microbiology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Lehman,Donald C"
MMSC441010,CLN,Biotechnology Practicum I,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MMSC441011,CLN,Biotechnology Practicum I,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC442010,CLN,Biotechnology Practicum II,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Biswas,Esther Elissa"
MMSC442011,CLN,Biotechnology Practicum II,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC443010,CLN,Biotechnology Practicum III,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Biswas,Esther Elissa"
MMSC444010,CLN,Biotechnology Practicum IV,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Biswas,Esther Elissa"
MMSC444910,CLN,Biotechnology Practicum IV,NEWRK,3 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Biswas,Esther Elissa"
MMSC466000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MMSC466001,IND,Independent Study: SUPPLEMENTAL CLIN PRACTICUM,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Melancon,Paula"
MMSC490010,LEC,Clinical and Molecular Cell Biology,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Subhasis B"
MMSC491010,LEC,Human Molecular Genetics,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC603910,LEC,Research Design,NEWRK,3 Hrs,MTWRF,3:00PM - 4:30PM ,Jul 12 - Aug 12,"Hughes,Virginia Clair"
MMSC610010,CLN,Advanced Practicum I,NEWRK,2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC611010,CLN,Advanced Practicum II,NEWRK,2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC611010,CLN,Advanced Practicum II,NEWRK,2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC641010,PRC,Applied Molecular Biology & Biotechnology Practicum I,NEWRK,3 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC642010,PRC,Applied Molecular Biology and Biotechnology Practicum II,NEWRK,3 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
MMSC673910,PRC,Advanced Clinical Chemistry and Body Fluid Analysis Practicum,NEWRK,3 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Melancon,Paula"
MMSC675040,PRC,Advanced Clinical Hematology Practicum,NEWRK,3 Hrs,TBD,First Summer Session 6/7-7/27,Jun 7 - Jul 27,"Melancon,Paula"
MMSC677040,PRC,Advanced Clinical Microbiology and Immunology Practicum,NEWRK,3 Hrs,TBD,First Summer Session 6/7-7/27,Jun 7 - Jul 27,"Melancon,Paula"
MMSC679910,PRC,Advanced Clinical Immunohematology Practicum,NEWRK,3 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Melancon,Paula"
MMSC690010,LEC,Clinical and Molecular Cell Biology,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Subhasis B"
MMSC691010,LEC,Human Molecular Genetics,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC803040,LEC,Graduate Research Seminar,NEWRK,1 Hrs,ASYN,First Summer Session 6/7-7/27,Jun 7 - Jul 27,"Batish,Mona"
MMSC815010,IND,Contemporary Topics Research,NEWRK,1-6 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Biswas,Esther Elissa"
MMSC868000,RSC,Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MMSC868001,RSC,Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Parashar,Vijay Kumar"
MMSC868800,RSC,Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Chai,Sheau Ching"
MMSC964000,IND,Pre-Candidacy Study,NEWRK,0 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
MMSC969000,IND,Doctoral Dissertation,NEWRK,1-9 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
MSEG868800,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MSST203010,LEC,Introduction to Museums,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Van Horn,Jennifer C"
MSST464000,IND,Museum Studies Internship,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
MSST464900,IND,Museum Studies Internship,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Hutchins,Megan Elizabeth"
MUSC101010,LEC,Appreciation of Music,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"England Baab,Sarah Jean"
MUSC107010,LEC,History of Rock,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"England Baab,Sarah Jean"
MUSC166000,IND,SPECIAL PROBLEM,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MUSC464000,IND,Internship,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
MUSC464900,IND,Internship,NEWRK,1-3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Sarro,John F"
NSCI868000,RSC,Graduate Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
NSCI868900,RSC,Graduate Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
NSCI869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
NTDT200010,LEC,Nutrition Concepts,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Grim,Andrea L"
NTDT200194,LEC,Nutrition Concepts,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Wiens,Kristin Patricia Bjerke"
NTDT200195,LEC,Nutrition Concepts,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Wiens,Kristin Patricia Bjerke"
NTDT305154,LEC,Nutrition in the Lifespan,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Baker,Sandra Deppen"
NTDT305155,LEC,Nutrition in the Lifespan,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Baker,Sandra Deppen"
NTDT310194,LEC,Nutrition and Activity,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Eastep,Maryann"
NTDT310195,LEC,Nutrition and Activity,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Eastep,Maryann"
NTDT669000,IND,Field Project or Theoretical Paper,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
NTDT868000,RSC,Research,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,Staff
NURS353910,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,Staff
NURS353911,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Acevedo,Melinda"
NURS353912,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Acevedo,Melinda"
NURS353913,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Acevedo,Melinda"
NURS353914,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Acevedo,Melinda"
NURS353915,PRC,Nursing Care of Adults Practicum I,NEWRK,4 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Acevedo,Melinda"
NURS365010,LEC,Nursing Care of Adults I,NEWRK,3 Hrs,MWF ,9:00AM - 9:50AM ,Jun 7 - Jul 9 ,"Lacy,Taneshia M"
NURS366010,IND,Independent Study,NEWRK,1-6 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Saylor,Jennifer L"
NURS411010,LEC,Topics in Healthcare Delivery: ROLE OF THE RN IN PRIMARY CARE,NEWRK,3 Hrs,M,4:30PM - 6:00PM ,Jun 7 - Aug 12,"Nutter,Julia"
NURS411011,LEC,Topics in Healthcare Delivery: TPCS:TEACHNG WELLNESS TO CHILD,NEWRK,3 Hrs,,Canceled,,
NURS411194,LEC,Topics in Healthcare Delivery: INTERPROF HLTHCARE INFORMATICS,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Conaty-Buck,Susan B"
NURS411195,LEC,Topics in Healthcare Delivery: INTERPROF HLTHCARE INFORMATICS,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Conaty-Buck,Susan B"
