Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
NTDT200061,LEC,Nutrition Concepts,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Jan 28,"Grim,Andrea L"
NTDT200194,LEC,Nutrition Concepts,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Wiens,Kristin Patricia Bjerke"
NTDT200195,LEC,Nutrition Concepts,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Wiens,Kristin Patricia Bjerke"
NTDT200710,LEC,Nutrition Concepts,WILM,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Wiens,Kristin Patricia Bjerke"
NTDT266000,IND,Special Problem,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
NTDT310061,LEC,Nutrition and Activity,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Jan 28,"Eastep,Maryann"
NTDT366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
NTDT466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
NTDT669000,IND,Field Project or Theoretical Paper,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
NURS120010,LEC,Introduction to Population Health,NEWRK,3 Hrs,MW,9:00AM - 12:30PM,Jan 3 - Feb 4,"Ji,Xiaopeng"
NURS233010,LEC,Professional Nursing Practice,NEWRK,3 Hrs,MW,1:00PM - 4:30PM,Jan 3 - Feb 4,"Heilferty,Catherine McGeehin"
NURS234020L,PRC,Professional Nursing Skills Practicum,NEWRK,1 Hrs,TR,9:00AM - 11:40AM,Jan 3 - Feb 4,"Brown,Donna M"
NURS234021L,PRC,Professional Nursing Skills Practicum,NEWRK,1 Hrs,TR,1:00PM - 3:40PM,Jan 3 - Feb 4,"Clark,Lindsey Anne-Hertsenberg"
NURS350194,LEC,Wellness and Health Assessment,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Madiraca,Jessica"
NURS350195,LEC,Wellness and Health Assessment,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Madiraca,Jessica"
NURS411071,LEC,Topics in Healthcare Delivery: BRITISH VIRGIN ISLANDS,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Rudolphi,Diane M"
NURS411194,LEC,Topics in Healthcare Delivery: CARE OF THE NURSE CAREGIVER,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Moody,Nicole Gardner"
NURS411195,LEC,Topics in Healthcare Delivery: CARE OF THE NURSE CAREGIVER,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Moody,Nicole Gardner"
NURS412071,LEC,Multicultural Topics in Healthcare Delivery: HLTH SERVICES FOR WOM & CHILD,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Rudolphi,Diane M"
NURS414072,LEC,Women and Gender in Healthcare,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
NURS414194,LEC,Women and Gender in Healthcare,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
NURS414195,LEC,Women and Gender in Healthcare,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
NURS428010,LEC,Women's Health Across the Lifespan,NEWRK,3 Hrs,MT,9:00AM - 12:30PM,Jan 3 - Feb 4,"Korkosz,Jennifer"
NURS429010,PRC,Women's Health Across the Lifespan Practicum,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
NURS429011,PRC,Women's Health Across the Lifespan Practicum,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Donahue,Nicole"
NURS429012,PRC,Women's Health Across the Lifespan Practicum,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Donahue,Nicole"
NURS429013,PRC,Women's Health Across the Lifespan Practicum,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"O'Grady,Mary"
NURS618194,LEC,The Role of the Nurse Practitioner,NEWRK,2 Hrs,ASYN,,Jan 11 - Feb 4,"Conaty-Buck,Susan B"
NURS618195,LEC,The Role of the Nurse Practitioner,NEWRK,2 Hrs,ASYN,,Jan 3 - Feb 4,"Conaty-Buck,Susan B"
NURS650010,LEC,Advanced Concepts of Pediatric Development,NEWRK,2 Hrs,TBD,,Jan 3 - Feb 4,Staff
NURS668010,LEC,Advanced Clinical Neuroscience,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Diefenbeck,Cynthia A"
PHIL101194,LEC,Great Western Philosophers,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Rogers,Katherin Anne Shedd"
PHIL101194,LEC,Great Western Philosophers,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Rogers,Katherin Anne Shedd"
PHIL101195,LEC,Great Western Philosophers,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Rogers,Katherin Anne Shedd"
PHIL101710,LEC,Great Western Philosophers,WILM,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Martin,John R"
PHIL102194,LEC,Introduction to Philosophy,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Pust,Joel E"
PHIL102195,LEC,Introduction to Philosophy,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Pust,Joel E"
PHIL105192,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Shabo,Seth"
PHIL105193,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Shabo,Seth"
PHIL105194,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Shabo,Seth"
PHIL105195,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Shabo,Seth"
PHIL125010,LEC,Topics: Philosophy in Popular Culture: SOUTH PARK & PHILOSOPHY,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Hanley,Richard M"
PHIL202194,LEC,Contemporary Moral Problems,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Pust,Joel E"
PHIL202195,LEC,Contemporary Moral Problems,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Pust,Joel E"
PHIL204070,LEC,World Religions,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Jordan,Jeffrey James"
PHIL204080,LEC,World Religions,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Fox,Alan David"
PHIL316010,LEC,Time Travel,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Hanley,Richard M"
PHIL344070,LEC,Science and Religion,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Jordan,Jeffrey James"
PHYS133010,LEC,Introduction to Astronomy,NEWRK,4 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Ji,Jinbiao"
PHYS133020L,LAB,Introduction to Astronomy,NEWRK,4 Hrs,MW,7:00PM - 9:00PM,Jan 3 - Feb 4,Staff
PHYS201010,LEC,Introductory Physics I,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Rehman,Atta Ur"
PHYS201020D,DIS,Introductory Physics I,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS201021D,DIS,Introductory Physics I,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS202010,LEC,Introductory Physics II,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Gogoladze,Ilia"
PHYS202020D,DIS,Introductory Physics II,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS202021D,DIS,Introductory Physics II,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS202022D,DIS,Introductory Physics II,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS207010,LEC,Fundamentals of Physics I,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Ishaque,Ommair"
PHYS207020D,DIS,Fundamentals of Physics I,NEWRK,3 Hrs,MWF,2:10PM - 3:00PM,Jan 3 - Feb 4,Staff
PHYS208010,LEC,Fundamentals of Physics II,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Deepchand,Vimal"
PHYS208020D,DIS,Fundamentals of Physics II,NEWRK,3 Hrs,MWF,12:00PM - 12:50PM,Jan 3 - Feb 4,Staff
PHYS221020L,LAB,Introductory Physics Laboratory I,NEWRK,1 Hrs,TR,12:00PM - 2:00PM,Jan 3 - Feb 4,Staff
PHYS221021L,LAB,Introductory Physics Laboratory I,NEWRK,1 Hrs,TR,2:00PM - 4:00PM,Jan 3 - Feb 4,Staff
PHYS222020L,LAB,Introductory Physics Laboratory II,NEWRK,1 Hrs,TR,12:00PM - 2:00PM,Jan 3 - Feb 4,Staff
PHYS222021L,LAB,Introductory Physics Laboratory II,NEWRK,1 Hrs,TR,2:00PM - 4:00PM,Jan 3 - Feb 4,Staff
PHYS227020L,LAB,Fundamentals of Physics Laboratory I,NEWRK,1 Hrs,TR,2:15PM - 4:15PM,Jan 3 - Feb 4,Staff
PHYS227021L,LAB,Fundamentals of Physics Laboratory I,NEWRK,1 Hrs,TR,12:00PM - 2:00PM,Jan 3 - Feb 4,Staff
PHYS228020L,LAB,Fundamentals of Physics Laboratory II,NEWRK,1 Hrs,TR,12:00PM - 2:00PM,Jan 3 - Feb 4,Staff
PHYS228021L,LAB,Fundamentals of Physics Laboratory II,NEWRK,1 Hrs,TR,2:00PM - 4:00PM,Jan 3 - Feb 4,Staff
PHYS468010,IND,Introduction to Research,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Provencal,Judith L"
PHYS469050,LEC,Observational Astronomy,NEWRK,3 Hrs,MTWRF,7:00PM - 10:00PM,Jan 3 - Feb 4,"Provencal,Judith L"
PHYS645010,LEC,Electronics for Scientists,NEWRK,3 Hrs,MTWRF,9:05AM - 9:55AM,Jan 3 - Feb 4,"Ramer,Everett"
PHYS645020L,LAB,Electronics for Scientists,NEWRK,3 Hrs,MTWRF,10:10AM - 12:05PM,Jan 3 - Feb 4,"Ramer,Everett"
PHYS669050,LEC,Observational Astronomy,NEWRK,3 Hrs,MTWRF,7:00PM - 10:00PM,Jan 3 - Feb 4,"Provencal,Judith L"
PHYT400010,LAB,Physical Therapy Clinical Practicum,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Seymour,William Gregory"
PHYT466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
PHYT614010,LEC,Sports Physical Therapy,NEWRK,1-3 Hrs,MW,5:00PM - 8:00PM,Jan 3 - Feb 4,"Giordano,Airelle Onnolee"
PHYT614020L,LAB,Sports Physical Therapy,NEWRK,1-3 Hrs,M,8:00PM - 9:00PM,Jan 3 - Feb 4,"Giordano,Airelle Onnolee"
PHYT614021L,LAB,Sports Physical Therapy,NEWRK,1-3 Hrs,W,8:00PM - 9:00PM,Jan 3 - Feb 4,"Giordano,Airelle Onnolee"
PHYT620020D,DIS,Educational Process in Community Health,NEWRK,1 Hrs,M,10:00AM - 11:00AM,Jan 3 - Feb 4,"Pinckney,Adrienne N"
PHYT626020L,LAB,Advanced Regional Anatomy,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Ebaugh,Duane"
PHYT626020L,LAB,Advanced Regional Anatomy,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Ebaugh,Duane"
PHYT632010,LEC,Applied Physiology I,NEWRK,3 Hrs,MWF,12:00PM - 4:00PM,Jan 3 - Feb 4,"Stewart,Eric S"
PHYT632021L,LAB,Applied Physiology I,NEWRK,3 Hrs,T,2:00PM - 4:00PM,Jan 3 - Feb 4,"Stewart,Eric S"
PHYT807010,LEC,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,T,8:00AM - 11:00AM,Jan 3 - Feb 4,"Wruble Hakim,Ellen"
PHYT807020L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,T,11:00AM - 12:00PM,Jan 3 - Feb 4,"Wruble Hakim,Ellen"
PHYT807021L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,T,11:00AM - 12:00PM,Jan 3 - Feb 4,Staff
PHYT807022L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,T,11:00AM - 12:00PM,Jan 3 - Feb 4,Staff
PHYT812010,LAB,Pediatric Integrated Clincal Experience,NEWRK,1 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Foeller,Carrie Sue"
PHYT821010,LEC,Orthopedic Integrated Clinical Experience,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Miller,Jeffrey A"
PHYT822010,LEC,Neurologic and Older Adult Integrated Clinical Experience,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Miller,Jeffrey A"
PHYT830010,LEC,Introduction to Clinical Education,NEWRK,2 Hrs,WF,10:00AM - 12:00PM,Jan 3 - Feb 4,"Pinckney,Adrienne N"
PHYT866000,IND,Independent Study,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
PLSC100010,LEC,Plants and Human Culture,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Barton,Susan Lee Schumacher"
PLSC100011,LEC,Plants and Human Culture,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Barton,Susan Lee Schumacher"
PLSC128010,LEC,The Science of Wine,NEWRK,1 Hrs,TR,4:00PM - 5:45PM,Jan 3 - Feb 4,"Green,Pamela J"
PLSC166000,IND,Special Problem,NEWRK,1-4 Hrs,TBD,,Jan 3 - Feb 4,Staff
PLSC204194,LEC,Introduction to Soil Science,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Fuhrmann,Jeffry J"
PLSC204195,LEC,Introduction to Soil Science,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Fuhrmann,Jeffry J"
PLSC266000,IND,Special Problem,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
PLSC366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
PLSC367010,LEC,SEMINAR: LANDSCAPE MANAGEMENT FOR CNP,NEWRK,1 Hrs,MWR,4:00PM - 5:00PM,Jan 3 - Feb 4,"Barton,Susan Lee Schumacher"
PLSC466000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
POSC150010,LEC,Introduction to American Politics,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Davis Jr,Theodore J"
POSC220010,LEC,Introduction to Public Policy,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Ozturk,Yunus"
POSC240010,LEC,Introduction to Global Politics,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Lutful,Rifat Binte"
POSC300010,LEC,Research Methods for Political Science,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Mycoff,Jason D"
POSC350010,LEC,Politics and the Environment,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Benson,Thomas Steven"
POSC352010,LEC,Refugees and Forced Migration,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Ramsay,Georgina Kathleen"
POSC409010,LEC,Topics in World Politics,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Turbino Torres,Luisa Fernanda"
POSC436010,LEC,African Politics and Literature,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Bauer,Gretchen M"
POSC491010,LEC,Politics of Developing Nations,NEWRK,3 Hrs,TW,6:00PM - 9:35PM,Jan 3 - Feb 4,"Khan,Muqtedar"
POSC498010,INT,Capstone Internship,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Oskooii,Kassra"
PSYC100010,LEC,General Psychology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Gifford,Janace"
PSYC100710,LEC,General Psychology,WILM,3 Hrs,MTWRF,8:00AM - 9:45AM,Jan 3 - Feb 4,"Joella,Ethan Jon"
PSYC108061D,DIS,Mindfulness and the Brain,NEWRK,1 Hrs,M,2:00PM - 5:00PM,Jan 3 - Feb 4,"Griffin,Amy L."
PSYC207010,LEC,Research Methods,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Lebed,Anton"
PSYC209010,LEC,Measurement and Statistics,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Rogers,Leeland L"
PSYC314010,LEC,Brain and Behavior,NEWRK,3 Hrs,MTWRF,8:00AM - 9:45AM,Jan 3 - Feb 4,"Bielicki,Mary"
PSYC314011,LEC,Brain and Behavior,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Rafal,Robert Darien"
PSYC325010,LEC,Child Psychology,NEWRK,3 Hrs,MTWRF,4:00PM - 5:45PM,Jan 3 - Feb 4,"Sheffler,Kristy"
PSYC334010,LEC,Abnormal Psychology,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Zablah,Franssy"
PSYC340010,LEC,Cognition,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Baker IV,Augustus Lynn"
PSYC366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
PSYC390010,LEC,Social Psychology,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Martin,David John"
PSYC445010,LEC,Adolescence,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Roberts,Savannah"
PSYC467010,LEC,SEMINAR: MULTICULTURAL PSYCHOLOGY,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Foster,Carmelita"
RUSS105010,LEC,Russian I - Elementary,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Myers,Holly"
SCEN117710L,LAB,Citizen Science,WILM,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"McDevit,Daniel Christopher"
SOCI201192,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Ann V"
SOCI201192,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Ann V"
SOCI201193,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Ann V"
SOCI201194,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Ann V"
SOCI201195,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Ann V"
SOCI209010,LEC,Social Problems,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Stout,Joshua Hokseda"
SOCI213192,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
SOCI213193,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
SOCI213194,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
SOCI213195,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
SOCI303192,LEC,Juvenile Delinquency,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hughes,Cresean"
SOCI303193,LEC,Juvenile Delinquency,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hughes,Cresean"
SOCI303194,LEC,Juvenile Delinquency,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hughes,Cresean"
SOCI303195,LEC,Juvenile Delinquency,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hughes,Cresean"
SOCI304010,LEC,Criminology,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"O'Connell,Daniel J"
SOCI345010,LEC,Sociology of Law,NEWRK,3 Hrs,,Canceled,,
SOCI366000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
SOCI369192,LEC,"Alcohol, Drugs and Crime",NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Anderson,Tammy L"
SOCI369193,LEC,"Alcohol, Drugs and Crime",NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Anderson,Tammy L"
SOCI369194,LEC,"Alcohol, Drugs and Crime",NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Anderson,Tammy L"
SOCI369195,LEC,"Alcohol, Drugs and Crime",NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Anderson,Tammy L"
SOCI442010L,LAB,Law and Society Practicum and Seminar,NEWRK,4 Hrs,TR,5:00PM - 8:00PM,Jan 3 - Feb 4,"Leon,Chrysanthi Settlage"
SOCI442080L,LAB,Law and Society Practicum and Seminar,NEWRK,4 Hrs,TR,5:00PM - 8:00PM,Jan 3 - Feb 4,"Leon,Chrysanthi Settlage"
SOCI464000,IND,Internship,NEWRK,1-4 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
SOCI466000,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
SPAN105010,LEC,Spanish I - Elementary,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Johnson,Crista J"
SPAN106010,LEC,Spanish II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Musik,Krystyna P"
SPAN106011,LEC,Spanish II - Elementary/Intermediate,NEWRK,4 Hrs,MWF,10:30AM - 12:00PM,Jan 3 - Feb 4,"Moltchanov,Barbara Musik"
SPAN106012,LEC,Spanish II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM,Jan 3 - Feb 4,"Delgado Guana,Rafael Alberto"
SPAN107010,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Tito,Maria da Graca"
SPAN107011,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,10:30AM - 12:45PM,Jan 3 - Feb 4,"Robles-Reyes,Arnaldo"
SPAN107012,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MWF,10:30AM - 12:00PM,Jan 3 - Feb 4,"Manzano,Doris Bigurra"
SPAN107013,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM,Jan 3 - Feb 4,"Marin,Dora Lucy"
SPAN107014,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,4:30PM - 6:45PM,Jan 3 - Feb 4,"Paulino III,William Francis"
SPAN200010,LEC,Spanish Composition and Grammar,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Busch,Hans-Jorg"
SPAN201010,LEC,Spanish Reading and Composition,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Guardiola-Griffiths,Cristina Maria"
SPAN205010,LEC,Spanish Conversation,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Finnicum,Carmen"
SPAN305010,LEC,Oral Communication,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Rio,Aurelia"
SPAN355070,LEC,Special Topics,NEWRK,3-12 Hrs,TBD,,Jan 3 - Feb 4,Staff
SPAN475010,LEC,Topics in Hispanic Culture and Civilization: VIAJE A TRAVES DE EXPR ARTSTC,NEWRK,3 Hrs,,Canceled,,
SPPA621010,LEC,"Health Systems, Policy & Economics",NEWRK,3 Hrs,MTWRF,4:00PM - 5:45PM,Jan 3 - Feb 4,"Fitzpatrick,Katie"
SPTM311010L,LAB,Practicum in Sport Management,NEWRK,1 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Deschriver,Timothy David"
SPTM320010,LEC,Management of Intercollegiate Athletics,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Robinson,Matthew J"
SPTM418010,LEC,Sport Event and Facility Management,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Williams,Sarah"
STAT200010,LEC,Basic Statistical Practice,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Crissinger,Bryan R"
STAT200011,LEC,Basic Statistical Practice,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Crissinger,Bryan R"
STAT200012,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Seraphin,Anthony"
STAT200013,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Seraphin,Anthony"
STAT200061,LEC,Basic Statistical Practice,NEWRK,3 Hrs,MTWRF,9:00AM - 10:45AM,Jan 10 - Feb 4,"Farina Sisofo,Dianne"
STAT200062,LEC,Basic Statistical Practice,NEWRK,3 Hrs,MTWRF,11:00AM - 12:45PM,Jan 10 - Feb 4,"Farina Sisofo,Dianne"
STAT200062,LEC,Basic Statistical Practice,NEWRK,3 Hrs,MTWRF,11:00AM - 12:45PM,Jan 10 - Feb 4,"Farina Sisofo,Dianne"
STAT200194,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Ilvento,Thomas W"
