Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor,PreReqs
BISC964000,IND,Pre-Candidacy Study,NEWRK,3-12 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BISC969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,Staff,{}
BMEG100010,LEC,Fundamentals in Biomedical Engineering,NEWRK,2 Hrs,F,12:20PM - 1:10PM,Feb 7 - May 17,"Corbin,Elise","{'required': {'BISC207': 'false', 'CHEM103': 'false'}}"
BMEG100020L,LAB,Fundamentals in Biomedical Engineering,NEWRK,2 Hrs,MW,12:30PM - 2:30PM,Feb 7 - May 17,"Corbin,Elise","{'required': {'BISC207': 'false', 'CHEM103': 'false'}}"
BMEG100021L,LAB,Fundamentals in Biomedical Engineering,NEWRK,2 Hrs,MW,12:30PM - 2:30PM,Feb 7 - May 17,"Corbin,Elise","{'required': {'BISC207': 'false', 'CHEM103': 'false'}}"
BMEG100022L,LAB,Fundamentals in Biomedical Engineering,NEWRK,2 Hrs,MW,9:30AM - 11:30AM,Feb 7 - May 17,"Corbin,Elise","{'required': {'BISC207': 'false', 'CHEM103': 'false'}}"
BMEG230010,LEC,"Circuits, Signals, and Systems for Biomedical Applications",NEWRK,3 Hrs,T ,12:30PM - 1:45PM ,Feb 7 - May 17 ,"Khandha,Ashutosh D.",{'required': {'MATH242': 'false'}}
BMEG230080,LEC,"Circuits, Signals, and Systems for Biomedical Applications",NEWRK,3 Hrs,T ,12:30PM - 1:45PM ,Feb 7 - May 17 ,"Khandha,Ashutosh D.",{'required': {'MATH242': 'false'}}
BMEG260010,LEC,Introduction to Medical Device Design,NEWRK,3 Hrs,MW,12:20PM - 1:10PM,Feb 7 - May 17,"Rooney,Sarah Ilkhanipour",{'required': {'BMEG100': 'false'}}
BMEG260020L,LAB,Introduction to Medical Device Design,NEWRK,3 Hrs,F,12:20PM - 2:00PM,Feb 7 - May 17,"Rooney,Sarah Ilkhanipour",{'required': {'BMEG100': 'false'}}
BMEG302010,LEC,Quantitative Systems Physiology,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Price,Christopher",{}
BMEG302080,LEC,Quantitative Systems Physiology,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Price,Christopher",{}
BMEG311010,LEC,Bioengineering Mechanics II,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Sergi,Fabrizio","{'required': {'BMEG310': 'false', 'MATH305': 'false'}}"
Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor,PreReqs
BUAD301017,LEC,Introduction to Marketing,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Sivaraman,Anuradha",{}
BUAD301018,LEC,Introduction to Marketing,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Sivaraman,Anuradha",{}
BUAD301019,LEC,Introduction to Marketing,NEWRK,3 Hrs,MWF,8:00AM - 8:50AM,Feb 7 - May 17,"Bambach,Mark H",{}
BUAD301070,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301072,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301073,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301074,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301075,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301076,LEC,Introduction to Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD301194,LEC,Introduction to Marketing,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Sivaraman,Anuradha",{}
BUAD301195,LEC,Introduction to Marketing,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Sivaraman,Anuradha",{}
BUAD302010,LEC,Marketing Research,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"McGranaghan,Matthew","{'required': {'BUAD301': 'false', 'MISY262': 'false'}}"
BUAD302011,LEC,Marketing Research,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"McGranaghan,Matthew","{'required': {'BUAD301': 'false', 'MISY262': 'false'}}"
BUAD302012,LEC,Marketing Research,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"McGranaghan,Matthew","{'required': {'BUAD301': 'false', 'MISY262': 'false'}}"
BUAD302070,LEC,Marketing Research,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","{'required': {'BUAD301': 'false', 'MISY262': 'false'}}"
BUAD302071,LEC,Marketing Research,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","{'required': {'BUAD301': 'false', 'MISY262': 'false'}}"
BUAD306010,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD306011,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD306012,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD306013,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,3:35PM - 4:25PM,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD306014,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Mu,Liying",{'required': {'STAT200': 'false'}}
BUAD306015,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Hyde,Rhonda Aull",{'required': {'STAT200': 'false'}}
BUAD306016,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'STAT200': 'false'}}
BUAD306070,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306072,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306073,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306074,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306075,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306076,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'STAT200': 'false'}}
BUAD306194,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD306195,LEC,Introduction to Service and Operations Management,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Swift,Caroline",{'required': {'STAT200': 'false'}}
BUAD309010,LEC,Organizational Behavior,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Kernan,Mary C",{}
BUAD309011,LEC,Organizational Behavior,NEWRK,3 Hrs,T ,2:00PM - 3:15PM,Feb 7 - May 17 ,"Bullough,Amanda",{}
BUAD309012,LEC,Organizational Behavior,NEWRK,3 Hrs,R ,2:00PM - 3:15PM,Feb 7 - May 17 ,"Bullough,Amanda",{}
BUAD309013,LEC,Organizational Behavior,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Schenk,Cathryn",{}
BUAD309014,LEC,Organizational Behavior,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Schenk,Cathryn",{}
BUAD309015,LEC,Organizational Behavior,NEWRK,3 Hrs,T ,12:30PM - 1:45PM,Feb 7 - May 17 ,"Bullough,Amanda",{}
BUAD309016,LEC,Organizational Behavior,NEWRK,3 Hrs,R ,12:30PM - 1:45PM,Feb 7 - May 17 ,"Bullough,Amanda",{}
BUAD309017,LEC,Organizational Behavior,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Schenk,Cathryn",{}
BUAD309018,LEC,Organizational Behavior,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Levandusky,Natalie Jean",{}
BUAD309019,LEC,Organizational Behavior,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Bishop,Derron",{}
BUAD309050,LEC,Organizational Behavior,NEWRK,3 Hrs,M,6:00PM - 8:45PM,Feb 7 - May 17,"Reno,Margaret",{}
BUAD309070,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309072,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309073,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309074,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309075,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309076,LEC,Organizational Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD309080,LEC,Organizational Behavior,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Kernan,Mary C",{}
BUAD309080,LEC,Organizational Behavior,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Kernan,Mary C",{}
BUAD309194,LEC,Organizational Behavior,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Kernan,Mary C",{}
BUAD309195,LEC,Organizational Behavior,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Kernan,Mary C",{}
BUAD345010,LEC,Decision Analytics and Visualization,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Son,Junbo",{'required': {'MISY262': 'false'}}
BUAD346010,LEC,Analytical Decision Making,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'BUAD306': 'false'}}
BUAD346012,LEC,Analytical Decision Making,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'BUAD306': 'false'}}
BUAD346080,LEC,Analytical Decision Making,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'BUAD306': 'false'}}
BUAD350010,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Feb 7 - May 17,"Gasiorowski,Laura",{}
BUAD350011,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Gasiorowski,Laura",{}
BUAD350012,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,W,5:00PM - 8:00PM,Feb 7 - May 17,"Jacobs,Justin Robert",{}
BUAD350013,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Jacobs,Justin Robert",{}
BUAD350014,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Lee,Daniel",{}
BUAD350015,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Lee,Daniel",{}
BUAD350016,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Measley,Nathaniel P",{}
BUAD350017,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Lee,Daniel",{}
BUAD350050,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,"Gasiorowski,Laura",{}
BUAD350051,LEC,Introduction to Entrepreneurship,NEWRK,3 Hrs,M,5:00PM - 8:00PM,Feb 7 - May 17,"Johnson,Garry Alan",{}
BUAD351010,LEC,Entrepreneurial Marketing,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Feb 7 - May 17,"Himics,John Michael",{}
BUAD351011,LEC,Entrepreneurial Marketing,NEWRK,3 Hrs,MW,6:30PM - 7:45PM,Feb 7 - May 17,"Himics,John Michael",{}
BUAD351012,LEC,Entrepreneurial Marketing,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Foltyn,Theodore Joseph",{}
BUAD364011,INT,Business Administration in Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Sleesman,Dustin",{}
BUAD364071,INT,Business Administration in Practice,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD364073,INT,Business Administration in Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Sundaram,Suresh",{}
BUAD364074,INT,Business Administration in Practice,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD364075,INT,Business Administration in Practice,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD364076,INT,Business Administration in Practice,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD364077,INT,Business Administration in Practice,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD367073,LEC,SEMINAR: MAN. GLOBAL SUPPLY CHAINS,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384010,LEC,Global Business Environment,NEWRK,3 Hrs,MWF,12:20PM - 1:10PM,Feb 7 - May 17,"Sanders,Ryan",{}
BUAD384071,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384072,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384075,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384076,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384077,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384078,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD384079,LEC,Global Business Environment,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{}
BUAD386010,LEC,International Business Management,NEWRK,3 Hrs,MF,3:35PM - 4:50PM,Feb 7 - May 17,"Alfoldi,Eva",{'required': {}}
BUAD386072,LEC,International Business Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD386073,LEC,International Business Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD386074,LEC,International Business Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD415010,LEC,Principles and Practices of Global Enterprises,NEWRK,3 Hrs,M,6:00PM - 9:00PM,Feb 7 - May 17,"Alfoldi,Eva","{'required': {'BUAD384': 'false', 'BUAD386': 'false'}}"
BUAD421010,LEC,Human Resource Management,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Racicot PhD,Bernadette Marie",{'required': {'BUAD309': 'false'}}
BUAD421011,LEC,Human Resource Management,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Racicot PhD,Bernadette Marie",{'required': {'BUAD309': 'false'}}
BUAD421070,LEC,Human Resource Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD309': 'false'}}
BUAD421071,LEC,Human Resource Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD309': 'false'}}
BUAD421072,LEC,Human Resource Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD309': 'false'}}
BUAD423010,LEC,Negotiation and Conflict Resolution,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Sleesman,Dustin",{'required': {'BUAD309': 'false'}}
BUAD423011,LEC,Negotiation and Conflict Resolution,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Sleesman,Dustin",{'required': {'BUAD309': 'false'}}
BUAD423012,LEC,Negotiation and Conflict Resolution,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Sleesman,Dustin",{'required': {'BUAD309': 'false'}}
BUAD423012,LEC,Negotiation and Conflict Resolution,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Sleesman,Dustin",{'required': {'BUAD309': 'false'}}
BUAD424010,LEC,Ethics in the Workplace,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Bishop,Derron",{'required': {'BUAD309': 'false'}}
BUAD424011,LEC,Ethics in the Workplace,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Bishop,Derron",{'required': {'BUAD309': 'false'}}
BUAD425070,LEC,Current Issues in Global Business,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD100': 'false'}}
BUAD429010,LEC,Selected Topics in Management: LABOR RELATIONS,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Moffa Jr,Louis Robert",{'required': {'BUAD309': 'false'}}
BUAD429071,LEC,Selected Topics in Management: INT DIMENSIONS OF ORG BEHAVIOR,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD309': 'false'}}
BUAD430010,LEC,Consulting and Project Management,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Schenk,Cathryn",{'required': {'BUAD309': 'false'}}
BUAD431050,LEC,Emerging Topics in Human Resources,NEWRK,3 Hrs,T,6:00PM - 9:00PM,Feb 7 - May 17,Staff,{'required': {'BUAD421': 'false'}}
BUAD441010,LEC,Strategic Management,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Tao,Qingjiu","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441011,LEC,Strategic Management,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Tao,Qingjiu","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441012,LEC,Strategic Management,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Tao,Qingjiu","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441013,LEC,Strategic Management,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Bragaw,Nathan Arnold","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441014,LEC,Strategic Management,NEWRK,3 Hrs,TR,12:30PM - 1:45PM,Feb 7 - May 17,"Bragaw,Nathan Arnold","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441015,LEC,Strategic Management,NEWRK,3 Hrs,MW,8:40AM - 9:55AM,Feb 7 - May 17,"Leipold,Dianne Patricia Kronenb","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441016,LEC,Strategic Management,NEWRK,3 Hrs,MW,3:35PM - 4:50PM,Feb 7 - May 17,"Leipold,Dianne Patricia Kronenb","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441017,LEC,Strategic Management,NEWRK,3 Hrs,ASYN,,Feb 7 - May 17,"Watson,Sharon R","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441050,LEC,Strategic Management,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Feb 7 - May 17,"Leipold,Dianne Patricia Kronenb","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD441071,LEC,Strategic Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A","{'required': {'BUAD301': 'false', 'BUAD306': 'false', 'BUAD309': 'false', 'FINC311': 'false'}}"
BUAD442010,LEC,Interpretable Data Models,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Fleischhacker,Adam Jason",{'required': {'BUAD345': 'false'}}
BUAD444010,LEC,Small Business Management,NEWRK,3 Hrs,MW ,9:05AM - 9:55AM ,Feb 7 - May 17 ,"Reign,Margaret J",{'required': {'BUAD309': 'false'}}
BUAD444011,LEC,Small Business Management,NEWRK,3 Hrs,MW ,9:05AM - 9:55AM ,Feb 7 - May 17 ,"Reign,Margaret J",{'required': {'BUAD309': 'false'}}
BUAD445010,LEC,Business Analytics Capstone,NEWRK,3 Hrs,MW,5:00PM - 6:15PM,Feb 7 - May 17,"Berkow,Kathryn Sharpe","{'required': {'MISY408': 'false', 'BUAD345': 'false'}}"
BUAD448010,LEC,Project Management: Consulting Practicum,NEWRK,3 Hrs,MWF,2:30PM - 3:20PM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'BUAD306': 'false'}}
BUAD448012,LEC,Project Management: Consulting Practicum,NEWRK,3 Hrs,MWF,1:25PM - 2:15PM,Feb 7 - May 17,"Murphy,Susan B",{'required': {'BUAD306': 'false'}}
BUAD449010,LEC,Business Process Analysis,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Zhao,Ming","{'required': {'BUAD306': 'false', 'BUAD446': 'false', 'BUAD447': 'false'}}"
BUAD449011,LEC,Business Process Analysis,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Zhao,Ming","{'required': {'BUAD306': 'false', 'BUAD446': 'false', 'BUAD447': 'false'}}"
BUAD470050,LEC,Introduction to Personal Selling,NEWRK,3 Hrs,M,5:00PM - 8:00PM,Feb 7 - May 17,"Sundaram,Suresh",{'required': {'BUAD301': 'false'}}
BUAD470051,LEC,Introduction to Personal Selling,NEWRK,3 Hrs,W,6:00PM - 9:00PM,Feb 7 - May 17,"Kriner,Sean",{'required': {'BUAD301': 'false'}}
BUAD471010,LEC,Advertising and Media Management,NEWRK,3 Hrs,TR,2:00PM - 3:15PM,Feb 7 - May 17,"Kent,Robert J",{'required': {'BUAD301': 'false'}}
BUAD471011,LEC,Advertising and Media Management,NEWRK,3 Hrs,TR,3:30PM - 4:45PM,Feb 7 - May 17,"Kent,Robert J",{'required': {'BUAD301': 'false'}}
BUAD471012,LEC,Advertising and Media Management,NEWRK,3 Hrs,MWF,11:15AM - 12:05PM,Feb 7 - May 17,"Bambach,Mark H",{'required': {'BUAD301': 'false'}}
BUAD471070,LEC,Advertising and Media Management,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD471072,LEC,Advertising and Media Management,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD471194,LEC,Advertising and Media Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Bambach,Mark H",{'required': {'BUAD301': 'false'}}
BUAD471195,LEC,Advertising and Media Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Feb 7 - May 17,"Bambach,Mark H",{'required': {'BUAD301': 'false'}}
BUAD472070,LEC,"Marketing, Society and the Environment",NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD473010,LEC,Consumer Behavior,NEWRK,3 Hrs,TR,9:30AM - 10:45AM,Feb 7 - May 17,"Shapiro,Stewart Alan",{'required': {'BUAD301': 'false'}}
BUAD473011,LEC,Consumer Behavior,NEWRK,3 Hrs,TR,11:00AM - 12:15PM,Feb 7 - May 17,"Shapiro,Stewart Alan",{'required': {'BUAD301': 'false'}}
BUAD473070,LEC,Consumer Behavior,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD473071,LEC,Consumer Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD473072,LEC,Consumer Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD473073,LEC,Consumer Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD473074,LEC,Consumer Behavior,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {'BUAD301': 'false'}}
BUAD475010,LEC,International Marketing,NEWRK,3 Hrs,MWF,9:05AM - 9:55AM,Feb 7 - May 17,"Bambach,Mark H",{'required': {}}
BUAD475011,LEC,International Marketing,NEWRK,3 Hrs,MWF,10:10AM - 11:00AM,Feb 7 - May 17,"Bambach,Mark H",{'required': {}}
BUAD475071,LEC,International Marketing,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD475075,LEC,International Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD475076,LEC,International Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD475077,LEC,International Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD475077,LEC,International Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
BUAD475078,LEC,International Marketing,NEWRK,3 Hrs,TBD,,Feb 7 - May 17,"Toole,Ruth A",{'required': {}}
